"id","jahr_an_anno","plz_npa","verbund_communaute_comunita","anzahl_nombre_quantita","flag","geo_point_2d"
"13460",2019,8195,"ZVV",32,NA,"47.5968614346, 8.47276698246"
"13461",2019,8200,"OSTWIND",2283,NA,"47.7164673595, 8.62453340299"
"13462",2019,8200,"Z-Pass FlexTax",2,3,"47.7164673595, 8.62453340299"
"13463",2019,8203,"ZVV",3,3,"47.7006087987, 8.66455173948"
"13464",2019,8212,"OSTWIND Ausland",2,3,"47.6805239158, 8.60030127236"
"13465",2019,8213,"Z-Pass OSTWIND",30,NA,"47.6833981035, 8.51295262958"
"13466",2019,8223,"OSTWIND",4,3,"47.68277262, 8.55834103659"
"13467",2019,8224,"Z-Pass OSTWIND",21,NA,"47.7048791793, 8.54757985595"
"13468",2019,8233,"OSTWIND",23,NA,"47.7948033831, 8.59305938433"
"13469",2019,8233,"ZVV",3,3,"47.7948033831, 8.59305938433"
"13470",2019,8234,"ZVV",3,3,"47.7398515177, 8.65924877482"
"13471",2019,8235,"OSTWIND",87,NA,"47.7571657223, 8.67149890107"
"13472",2019,8243,"OSTWIND",4,3,"47.7889567765, 8.6579073961"
"13473",2019,8243,"Z-Pass OSTWIND",4,3,"47.7889567765, 8.6579073961"
"13474",2019,8248,"ZVV",35,NA,"47.6715852428, 8.64771636655"
"13475",2019,8253,"Libero",4,3,"47.6811578116, 8.73900215268"
"13476",2019,8254,"ZVV",3,3,"47.6621004417, 8.74149300281"
"13477",2019,8260,"OSTWIND Ausland",2,3,"47.667528431, 8.85936797096"
"13478",2019,8261,"ZVV",3,3,"47.68965443, 8.84222200596"
"13479",2019,8262,"ZVV",3,3,"47.706235078, 8.8158893097"
"13480",2019,8263,"OSTWIND",4,3,"47.7172562494, 8.78572402342"
"13481",2019,8264,"ZVV",3,3,"47.6378590642, 8.87679414706"
"13482",2019,8265,"ZVV",3,3,"47.6480636245, 8.92254345731"
"13483",2019,8266,"ZVV",3,3,"47.6618178271, 8.987830996"
"13484",2019,8268,"ZVV",3,3,"47.6640525402, 9.05196864989"
"13485",2019,8274,"Passepartout",3,3,"47.6668134432, 9.12717428228"
"13486",2019,8274,"Libero",4,3,"47.6668134432, 9.12717428228"
"13487",2019,8280,"OSTWIND Ausland",601,NA,"47.6429001732, 9.17644919963"
"13488",2019,8302,"ZVV",2335,NA,"47.4593931812, 8.58612714877"
"13489",2019,8303,"Z-Pass Schwyz/Zug",4,3,"47.4417545858, 8.6315724406"
"13490",2018,8762,"Libero",4,3,"46.9751585885, 9.08608745338"
"13491",2019,8305,"Z-Pass A-Welle",4,3,"47.4259084601, 8.61610033935"
"13492",2018,8766,"ZVV",3,3,"46.9725855189, 9.19921117803"
"13493",2019,8306,"Z-Pass Schwyz/Zug",4,3,"47.4231928271, 8.63524047561"
"13494",2018,8782,"Z-Pass OSTWIND",4,3,"46.9336484407, 9.02237809123"
"13495",2019,8306,"ZVV",564,NA,"47.4231928271, 8.63524047561"
"13496",2018,8784,"OSTWIND",73,NA,"46.947159129, 8.98568638899"
"13497",2019,8306,"Z-Pass A-Welle",4,3,"47.4231928271, 8.63524047561"
"13498",2018,8784,"ZVV",3,3,"46.947159129, 8.98568638899"
"13499",2019,8307,"Z-Pass OSTWIND",4,3,"47.4254568906, 8.69379427828"
"13500",2018,8802,"OSTWIND",5,3,"47.3262172614, 8.54990782816"
"13501",2019,8307,"ZVV",1233,NA,"47.4254568906, 8.69379427828"
"13502",2018,8808,"Z-Pass FlexTax",3,3,"47.1989262696, 8.78439665881"
"13503",2019,8308,"Z-Pass OSTWIND",4,3,"47.4220963715, 8.74450911995"
"13504",2018,8808,"Z-Pass OSTWIND",26,NA,"47.1989262696, 8.78439665881"
"13505",2019,8310,"ZVV",145,NA,"47.4587334721, 8.71255055021"
"13506",2018,8808,"Z-Pass Schwyz/Zug",25,NA,"47.1989262696, 8.78439665881"
"13507",2019,8311,"ZVV",212,NA,"47.4762041008, 8.67355246925"
"13508",2018,8808,"ZVV",654,NA,"47.1989262696, 8.78439665881"
"13509",2019,8312,"ZVV",76,NA,"47.4601089511, 8.69197533668"
"13510",2018,8810,"OSTWIND",5,3,"47.2537802163, 8.60920062438"
"13511",2019,8320,"Z-Pass OSTWIND",4,3,"47.3885136577, 8.75112674915"
"13512",2018,8812,"ZVV",3,3,""
"13513",2019,8330,"Z-Pass Schwyz/Zug",4,3,"47.3713928473, 8.79255202238"
"13514",2018,8816,"Tarifverbund Zug",3,3,"47.2210119731, 8.60172973223"
"13515",2019,8330,"Z-Pass OSTWIND",4,3,"47.3713928473, 8.79255202238"
"13516",2018,8816,"Z-Pass Schwyz/Zug",4,3,"47.2210119731, 8.60172973223"
"13517",2019,8330,"Libero",4,3,"47.3713928473, 8.79255202238"
"13518",2018,8820,"ZVV",1727,NA,"47.2252965259, 8.66069667894"
"13519",2019,8330,"OSTWIND",4,3,"47.3713928473, 8.79255202238"
"13520",2018,8820,"Z-Pass OSTWIND",4,3,"47.2252965259, 8.66069667894"
"13521",2019,8340,"OSTWIND",4,3,"47.304695737, 8.84691607945"
"13522",2018,8825,"Tarifverbund Zug",3,3,"47.1743884725, 8.66709779344"
"13523",2019,8340,"ZVV",782,NA,"47.304695737, 8.84691607945"
"13524",2018,8832,"OSTWIND",5,3,"47.1971101677, 8.73603786985"
"13525",2019,8344,"ZVV",247,NA,"47.3402549532, 8.87249510413"
"13526",2018,8832,"Tarifverbund Schwyz",4,3,"47.1971101677, 8.73603786985"
"13527",2019,8344,"Z-Pass OSTWIND",4,3,"47.3402549532, 8.87249510413"
"13528",2018,8833,"ZVV",313,NA,"47.1950671475, 8.67997665889"
"13529",2019,8352,"ZVV",310,NA,"47.4884032028, 8.79887796727"
"13530",2018,8835,"ZVV",92,NA,"47.1824354137, 8.75274768701"
"13531",2019,8355,"OSTWIND",63,NA,"47.4933566817, 8.90865807321"
"13532",2018,8835,"Z-Pass OSTWIND",4,3,"47.1824354137, 8.75274768701"
"13533",2019,8355,"ZVV",3,3,"47.4933566817, 8.90865807321"
"13534",2018,8843,"ZVV",3,3,"47.0327495636, 8.76238945452"
"13535",2019,8356,"Z-Pass OSTWIND",37,NA,"47.4757199819, 8.89788374549"
"13536",2018,8844,"ZVV",3,3,"47.0917578358, 8.83028718116"
"13537",2019,8360,"Z-Pass OSTWIND",125,NA,"47.4652936628, 8.9684638577"
"13538",2018,8847,"ZVV",3,3,"47.1622768791, 8.77858517392"
"13539",2019,8362,"Z-Pass OSTWIND",25,NA,"47.4554112881, 8.9380098273"
"13540",2018,8849,"Tarifverbund Schwyz",45,NA,"47.0590858497, 8.7153731136"
"13541",2019,8371,"OSTWIND",4,3,"47.4542106458, 9.01755093689"
"13542",2018,8852,"Z-Pass OSTWIND",211,NA,"47.1776321135, 8.82894223162"
"13543",2019,8372,"OSTWIND",4,3,"47.4474153863, 8.98813257972"
"13544",2018,8853,"Z-Pass OSTWIND",347,NA,"47.1985189214, 8.8555156586"
"13545",2019,8401,"ZVV",3,3,""
"13546",2018,8854,"Libero",4,3,"47.149710294, 8.92486551709"
"13547",2019,8402,"ZVV",3,3,""
"13548",2018,8855,"ZVV",3,3,"47.2001291514, 8.89243434393"
"13549",2019,8403,"ZVV",3,3,""
"13550",2018,8857,"OSTWIND",31,NA,"47.1275959433, 8.89051087335"
"13551",2019,8404,"ZVV",2317,NA,"47.5401737336, 8.76675626295"
"13552",2018,8862,"Tarifverbund Zug",3,3,"47.1759779245, 8.92832242915"
"13553",2019,8405,"A-Welle",5,3,"47.4794386555, 8.77707474287"
"13554",2018,8864,"Passepartout",3,3,"47.1623105013, 8.97447444247"
"13555",2019,8406,"Z-Pass OSTWIND",22,NA,"47.4842241268, 8.70330921931"
"13556",2018,8872,"OSTWIND Ausland",3,3,"47.1388241429, 9.1117936311"
"13557",2019,8408,"ZVV",1569,NA,"47.5087791396, 8.68421862808"
"13558",2018,8873,"Z-Pass OSTWIND",4,3,"47.1611404894, 9.16908279755"
"13559",2019,8412,"ZVV",60,NA,"47.5377293544, 8.69003212987"
"13560",2018,8877,"OSTWIND",5,3,"47.1025554028, 9.20691728131"
"13561",2019,8412,"TV BEO (nach Libero)",7,3,"47.5377293544, 8.69003212987"
"13562",2018,8877,"ZVV",3,3,"47.1025554028, 9.20691728131"
"13563",2019,8422,"ZVV",313,NA,"47.5125625417, 8.64362779735"
"13564",2018,8880,"OSTWIND Ausland",3,3,"47.1236719605, 9.31225883215"
"13565",2019,8426,"Z-Pass Schwyz/Zug",4,3,"47.484985271, 8.5948343776"
"13566",2018,8888,"OSTWIND",5,3,"47.0697106429, 9.40970938501"
"13567",2019,8428,"ZVV",24,NA,"47.5513994254, 8.5774422591"
"13568",2018,8897,"OSTWIND",5,3,"47.0477246931, 9.26763713816"
"13569",2019,8444,"Z-Pass OSTWIND",4,3,"47.5638454232, 8.68485132121"
"13570",2018,8903,"Z-Pass OSTWIND",4,3,"47.3551875267, 8.43568639643"
"13571",2019,8451,"ZVV",122,NA,"47.6088332876, 8.68563737441"
"13572",2018,8905,"Tarifverbund Zug",3,3,"47.3247026706, 8.44228500943"
"13573",2019,8458,"ZVV",46,NA,"47.5725439187, 8.6512201247"
"13574",2018,8907,"ZVV",765,NA,"47.3386468045, 8.47103903446"
"13575",2019,8460,"ZVV",94,NA,"47.6214890094, 8.64351737113"
"13576",2018,8907,"Tarifverbund Zug",3,3,"47.3386468045, 8.47103903446"
"13577",2019,8474,"Z-Pass OSTWIND",4,3,"47.5591724813, 8.76423187477"
"13578",2018,8908,"ZVV",509,NA,"47.3028360537, 8.45205567939"
"13579",2019,8475,"ZVV",121,NA,"47.6139407545, 8.72269891649"
"13580",2018,8909,"ZVV",90,NA,"47.2908620739, 8.4319823087"
"13581",2019,8476,"OSTWIND",4,3,"47.6483056596, 8.7906521865"
"13582",2018,8911,"ZVV",68,NA,"47.2463610208, 8.50010805053"
"13583",2019,8482,"ZVV",154,NA,"47.4682806283, 8.75626742362"
"13584",2018,8912,"ZVV",323,NA,"47.2629241023, 8.42313882825"
"13585",2019,8486,"ZVV",122,NA,"47.4518107129, 8.8049595383"
"13586",2018,8913,"OSTWIND",5,3,"47.2828170616, 8.41053688414"
"13587",2019,8496,"Z-Pass OSTWIND",4,3,"47.3425117868, 8.95265369416"
"13588",2018,8913,"Z-Pass A-Welle",4,3,"47.2828170616, 8.41053688414"
"13589",2019,8496,"ZVV",34,NA,"47.3425117868, 8.95265369416"
"13590",2018,8916,"Tarifverbund Zug",3,3,"47.301041293, 8.40331621351"
"13591",2019,8506,"OSTWIND",4,3,"47.6252570328, 8.93478087836"
"13592",2018,8916,"Z-Pass Schwyz/Zug",4,3,"47.301041293, 8.40331621351"
"13593",2019,8506,"Z-Pass OSTWIND",4,3,"47.6252570328, 8.93478087836"
"13594",2018,8917,"ZVV",114,NA,"47.3138580369, 8.39875715415"
"13595",2019,8514,"Z-Pass OSTWIND",4,3,"47.560224837, 9.03640672638"
"13596",2018,8917,"A-Welle",64,NA,"47.3138580369, 8.39875715415"
"13597",2019,8526,"ZVV",20,NA,"47.609727207, 8.76380611391"
"13598",2018,8918,"A-Welle",29,NA,"47.3261590184, 8.3842669216"
"13599",2019,8526,"OSTWIND",4,3,"47.609727207, 8.76380611391"
"13600",2018,8919,"A-Welle",28,NA,"47.3157861299, 8.36702935416"
"13601",2019,8536,"Z-Pass OSTWIND",4,3,"47.6122385264, 8.87076378858"
"13602",2018,8925,"ZVV",3,3,"47.2284413863, 8.55704942864"
"13603",2019,8537,"OSTWIND",4,3,"47.6253245504, 8.83107515312"
"13604",2018,8926,"Z-Pass Schwyz/Zug",23,NA,"47.2338975632, 8.49438437331"
"13605",2019,8545,"Z-Pass OSTWIND",4,3,"47.5418676068, 8.7876752567"
"13606",2018,8932,"Z-Pass Schwyz/Zug",33,NA,"47.2491542064, 8.4650620104"
"13607",2019,8547,"ZVV",3,3,"47.5394780019, 8.85619988886"
"13608",2018,8933,"ZVV",24,NA,"47.2361502366, 8.43025958259"
"13609",2019,8547,"OSTWIND",32,NA,"47.5394780019, 8.85619988886"
"13610",2018,8934,"Tarifverbund Zug",83,NA,"47.2258064938, 8.46371601881"
"13611",2019,8548,"Z-Pass OSTWIND",4,3,"47.564457232, 8.82531400618"
"13612",2018,8942,"Z-Pass A-Welle",4,3,"47.2759145968, 8.57893042409"
"13613",2019,8550,"OSTWIND",4,3,""
"13614",2018,8942,"ZVV",724,NA,"47.2759145968, 8.57893042409"
"13615",2019,8553,"ZVV",3,3,"47.5790766699, 8.96758560764"
"13616",2018,8951,"Z-Pass Schwyz/Zug",4,3,"47.4113520831, 8.4167809667"
"13617",2019,8560,"ZVV",3,3,"47.5928895931, 9.06922774448"
"13618",2018,8952,"Z-Pass OSTWIND",4,3,"47.3967706716, 8.44899372755"
"13619",2019,8566,"OSTWIND Ausland",2,3,"47.6250981334, 9.13122142317"
"13620",2018,8952,"ZVV",2007,NA,"47.3967706716, 8.44899372755"
"13621",2019,8566,"ZVV",3,3,"47.6250981334, 9.13122142317"
"13622",2018,8953,"Z-Pass Schwyz/Zug",4,3,"47.403425719, 8.39858455694"
"13623",2019,8572,"OSTWIND",64,NA,"47.5785978069, 9.18045613792"
"13624",2018,8953,"OSTWIND",5,3,"47.403425719, 8.39858455694"
"13625",2019,8575,"Z-Pass OSTWIND",4,3,"47.5410127613, 9.14478172702"
"13626",2018,8953,"A-Welle",5,3,"47.403425719, 8.39858455694"
"13627",2019,8576,"OSTWIND",4,3,"47.5671853871, 9.15536495595"
"13628",2018,8953,"Passepartout",3,3,"47.403425719, 8.39858455694"
"13629",2019,8577,"OSTWIND",4,3,"47.5164801256, 9.1343507632"
"13630",2018,8955,"Z-Pass A-Welle",4,3,"47.4323672877, 8.39894950784"
"13631",2019,8580,"Z-Pass OSTWIND",4,3,"47.5627319833, 9.31435293754"
"13632",2018,8956,"ZVV",3,3,"47.4293541504, 8.34535149951"
"13633",2019,8583,"OSTWIND Ausland",2,3,"47.5430302771, 9.18879967952"
"13634",2018,8957,"A-Welle",173,NA,"47.4194061019, 8.36831287113"
"13635",2019,8583,"ZVV",3,3,"47.5430302771, 9.18879967952"
"13636",2018,8957,"ZVV",181,NA,"47.4194061019, 8.36831287113"
"13637",2019,8586,"OSTWIND",69,NA,"47.5496880214, 9.23631413132"
"13638",2018,8962,"A-Welle",5,3,"47.3894618366, 8.37956684952"
"13639",2019,8588,"OSTWIND",4,3,"47.522294681, 9.26273528836"
"13640",2018,8965,"Z-Pass A-Welle",233,NA,"47.3552099947, 8.38485008701"
"13641",2019,8589,"Z-Pass OSTWIND",4,3,"47.5084831237, 9.25001595825"
"13642",2018,8967,"Z-Pass A-Welle",146,NA,"47.3718946094, 8.35936917637"
"13643",2019,8592,"OSTWIND",50,NA,"47.6007566668, 9.35661060641"
"13644",2018,8967,"A-Welle",40,NA,"47.3718946094, 8.35936917637"
"13645",2019,8592,"ZVV",3,3,"47.6007566668, 9.35661060641"
"13646",2018,9000,"OSTWIND",3806,NA,"47.4254786908, 9.36963859149"
"13647",2019,8593,"OSTWIND",33,NA,"47.6043061038, 9.32769665279"
"13648",2018,9004,"OSTWIND",5,3,""
"13649",2019,8596,"OSTWIND Ausland",77,NA,"47.6298933006, 9.22585966602"
"13650",2018,9030,"OSTWIND",503,NA,"47.4295076686, 9.32177958694"
"13651",2019,8599,"OSTWIND",26,NA,"47.555750848, 9.37480388806"
"13652",2018,9030,"ZVV",3,3,"47.4295076686, 9.32177958694"
"13653",2019,8603,"Z-Pass OSTWIND",4,3,"47.3825094343, 8.65727383361"
"13654",2018,9032,"ZVV",3,3,"47.4446126142, 9.34256139835"
"13655",2019,8603,"Z-Pass Schwyz/Zug",4,3,"47.3825094343, 8.65727383361"
"13656",2018,9033,"OSTWIND",152,NA,"47.455241772, 9.45567654239"
"13657",2019,8604,"ZVV",1577,NA,"47.3955520002, 8.6829111517"
"13658",2018,9038,"OSTWIND",183,NA,"47.4296274603, 9.48558487283"
"13659",2019,8604,"Z-Pass A-Welle",4,3,"47.3955520002, 8.6829111517"
"13660",2018,9043,"OSTWIND",102,NA,"47.4018004703, 9.47799200422"
"13661",2019,8606,"Tarifverbund Zug",3,3,"47.3728376466, 8.69664337124"
"13662",2018,9044,"OSTWIND",39,NA,"47.4158059147, 9.50554705147"
"13663",2019,8610,"ZVV",3948,NA,"47.3491786057, 8.72196075089"
"13664",2018,9050,"Libero",4,3,"47.3493134745, 9.43761328863"
"13665",2019,8614,"Z-Pass Schwyz/Zug",4,3,"47.3293550758, 8.74734521418"
"13666",2018,9053,"Arcobaleno",5,3,"47.3939127644, 9.40193388307"
"13667",2019,8616,"ZVV",87,NA,"47.3313029088, 8.70993131519"
"13668",2018,9055,"OSTWIND",119,NA,"47.3800142639, 9.42823772112"
"13669",2019,8618,"Z-Pass A-Welle",4,3,"47.2752777485, 8.72463552227"
"13670",2018,9056,"A-Welle",5,3,"47.3695567906, 9.47294245753"
"13671",2019,8620,"ZVV",1489,NA,"47.3241605235, 8.80310035897"
"13672",2018,9058,"ZVV",3,3,"47.2812457574, 9.45092251451"
"13673",2019,8627,"ZVV",244,NA,"47.280674802, 8.76304706455"
"13674",2018,9058,"OSTWIND",5,3,"47.2812457574, 9.45092251451"
"13675",2019,8630,"Z-Pass A-Welle",4,3,"47.2595071472, 8.86612996044"
"13676",2018,9103,"ZVV",3,3,"47.3527750828, 9.23737431061"
"13677",2019,8630,"Z-Pass Schwyz/Zug",4,3,"47.2595071472, 8.86612996044"
"13678",2018,9107,"OSTWIND",52,NA,"47.2961782435, 9.27897770936"
"13679",2019,8632,"ZVV",325,NA,"47.2694031391, 8.85129363929"
"13680",2018,9112,"OSTWIND",20,NA,"47.3814849182, 9.23839454756"
"13681",2019,8634,"Z-Pass OSTWIND",4,3,"47.2571807761, 8.76439287257"
"13682",2018,9115,"OSTWIND",29,NA,"47.3378891016, 9.19637947856"
"13683",2019,8638,"Z-Pass OSTWIND",4,3,"47.2859486435, 8.97496447958"
"13684",2018,9123,"OSTWIND",5,3,"47.3802738231, 9.15076972876"
"13685",2019,8645,"Z-Pass A-Welle",4,3,"47.2334084779, 8.84103707342"
"13686",2018,9126,"OSTWIND",5,3,"47.3479982617, 9.12951686684"
"13687",2019,8645,"ZVV",1353,NA,"47.2334084779, 8.84103707342"
"13688",2018,9200,"Z-Pass OSTWIND",4,3,"47.418694991, 9.25139068842"
"13689",2019,8700,"Z-Pass A-Welle",4,3,"47.3215619812, 8.59032867204"
"13690",2018,9204,"ZVV",3,3,"47.4382877404, 9.28042028946"
"13691",2019,8704,"ZVV",932,NA,"47.2967987844, 8.62653834523"
"13692",2018,9205,"ZVV",3,3,"47.4642925063, 9.2888382645"
"13693",2019,8704,"Z-Pass Schwyz/Zug",4,3,"47.2967987844, 8.62653834523"
"13694",2018,9213,"OSTWIND",32,NA,"47.483642438, 9.25697380254"
"13695",2019,8706,"Z-Pass Schwyz/Zug",4,3,"47.2778858505, 8.64737377941"
"13696",2018,9215,"Z-Pass OSTWIND",4,3,"47.519726744, 9.19798280916"
"13697",2019,8707,"Z-Pass A-Welle",4,3,"47.2686532244, 8.68032259604"
"13698",2018,9220,"OSTWIND",143,NA,"47.4982817743, 9.25778615618"
"13699",2019,8707,"Z-Pass Schwyz/Zug",4,3,"47.2686532244, 8.68032259604"
"13700",2018,9220,"Z-Pass OSTWIND",4,3,"47.4982817743, 9.25778615618"
"13701",2019,8707,"ZVV",882,NA,"47.2686532244, 8.68032259604"
"13702",2018,9223,"ZVV",3,3,"47.5056609457, 9.208602828"
"13703",2019,8708,"Z-Pass OSTWIND",4,3,"47.2556291813, 8.69605364772"
"13704",2018,9230,"OSTWIND",496,NA,"47.4099937337, 9.19093431378"
"13705",2019,8712,"OSTWIND",4,3,"47.242231823, 8.72654756656"
"13706",2018,9230,"ZVV",3,3,"47.4099937337, 9.19093431378"
"13707",2019,8713,"Z-Pass A-Welle",4,3,"47.2276575741, 8.75655926966"
"13708",2018,9243,"OSTWIND",83,NA,"47.4242384254, 9.09633568876"
"13709",2019,8716,"OSTWIND",71,NA,"47.2258820385, 8.94308742663"
"13710",2018,9243,"Z-Pass OSTWIND",4,3,"47.4242384254, 9.09633568876"
"13711",2019,8716,"ZVV",3,3,"47.2258820385, 8.94308742663"
"13712",2018,9246,"Z-Pass OSTWIND",4,3,"47.4635015093, 9.21616068488"
"13713",2019,8717,"Z-Pass OSTWIND",23,NA,"47.1935740213, 8.99719364433"
"13714",2018,9246,"OSTWIND",42,NA,"47.4635015093, 9.21616068488"
"13715",2019,8718,"ZVV",3,3,"47.161720379, 9.05972919494"
"13716",2018,9248,"OSTWIND",41,NA,"47.4170834163, 9.13899952416"
"13717",2019,8722,"OSTWIND",123,NA,"47.2109921338, 9.05051979005"
"13718",2018,9300,"ZVV",3,3,"47.4675141178, 9.38113739618"
"13719",2019,8723,"Z-Pass OSTWIND",4,3,"47.1976378018, 9.05484465797"
"13720",2018,9322,"OSTWIND",53,NA,"47.5542691967, 9.40916510047"
"13721",2019,8725,"ZVV",3,3,"47.2427358259, 8.99973129128"
"13722",2018,9323,"ZVV",3,3,"47.5075046986, 9.45024959197"
"13723",2019,8727,"Z-Pass OSTWIND",4,3,"47.2758589676, 9.02404917033"
"13724",2018,9325,"OSTWIND",52,NA,"47.5071365125, 9.39408889326"
"13725",2019,8730,"OSTWIND",192,NA,"47.2265564632, 8.98210215287"
"13726",2018,9326,"OSTWIND",110,NA,"47.5173396473, 9.48543720732"
"13727",2019,8730,"Z-Pass OSTWIND",63,NA,"47.2265564632, 8.98210215287"
"13728",2018,9404,"OSTWIND",319,NA,"47.4816605064, 9.51169539706"
"13729",2019,8733,"Arcobaleno",5,3,"47.2463873057, 8.92316674183"
"13730",2018,9404,"ZVV",3,3,"47.4816605064, 9.51169539706"
"13731",2019,8737,"Z-Pass A-Welle",4,3,"47.2328468092, 9.0213662215"
"13732",2018,9410,"OSTWIND",141,NA,"47.4423216561, 9.53512508496"
"13733",2019,8737,"Z-Pass OSTWIND",4,3,"47.2328468092, 9.0213662215"
"13734",2018,9411,"OSTWIND",56,NA,"47.4269609201, 9.56221517126"
"13735",2019,8738,"OSTWIND",27,NA,"47.242271279, 9.04657596732"
"13736",2018,9414,"OSTWIND",5,3,""
"13737",2019,8739,"ZVV",3,3,"47.2271097449, 9.07847895888"
"13738",2018,9434,"ZVV",3,3,"47.4310935283, 9.64025936918"
"13739",2019,8750,"Z-Pass OSTWIND",44,NA,"47.0120966636, 8.95673403927"
"13740",2018,9436,"ZVV",3,3,"47.394767755, 9.61326004957"
"13741",2019,8752,"ZVV",3,3,"47.087832328, 9.00649478131"
"13742",2018,9445,"Z-Pass A-Welle",4,3,"47.3955772445, 9.59107342458"
"13743",2019,8752,"Z-Pass OSTWIND",29,NA,"47.087832328, 9.00649478131"
"13744",2018,9450,"Passepartout",3,3,"47.388849601, 9.55895718303"
"13745",2019,8753,"Z-Pass OSTWIND",25,NA,"47.0952275095, 9.09253739311"
"13746",2018,9453,"OSTWIND",5,3,"47.3454838412, 9.52182113224"
"13747",2019,8754,"Z-Pass OSTWIND",4,3,"47.0651336771, 9.04291214482"
"13748",2018,9464,"OSTWIND",85,NA,"47.2879545798, 9.508526733"
"13749",2019,8765,"Z-Pass Schwyz/Zug",4,3,"46.9995819772, 9.17042854525"
"13750",2018,9465,"OSTWIND",5,3,"47.236219174, 9.49741871956"
"13751",2019,8774,"OSTWIND",4,3,"46.9799647631, 9.03746990782"
"13752",2018,9479,"OSTWIND Ausland",3,3,"47.1033677285, 9.45918055737"
"13753",2019,8775,"OSTWIND",58,NA,"46.9615944925, 9.05051844783"
"13754",2018,9485,"ZVV",3,3,"47.1991381315, 9.55451536093"
"13755",2019,8802,"Z-Pass OSTWIND",4,3,"47.3262172614, 8.54990782816"
"13756",2018,9486,"ZVV",3,3,"47.2095366537, 9.56775493587"
"13757",2019,8803,"OSTWIND",4,3,"47.3076620272, 8.55373132286"
"13758",2018,9487,"OSTWIND",5,3,"47.21110134, 9.50920717814"
"13759",2019,8803,"Z-Pass Schwyz/Zug",25,NA,"47.3076620272, 8.55373132286"
"13760",2018,9487,"OSTWIND Ausland",3,3,"47.21110134, 9.50920717814"
"13761",2019,8804,"ZVV",656,NA,"47.2492544362, 8.6502399993"
"13762",2018,9488,"ZVV",3,3,"47.2394795236, 9.55219333112"
"13763",2019,8804,"Arcobaleno",5,3,"47.2492544362, 8.6502399993"
"13764",2018,9490,"Libero",4,3,"47.1477090706, 9.52741139086"
"13765",2019,8805,"Z-Pass OSTWIND",4,3,"47.2142674301, 8.70741517499"
"13766",2018,9493,"ZVV",3,3,"47.2198492395, 9.54637395145"
"13767",2019,8805,"ZVV",889,NA,"47.2142674301, 8.70741517499"
"13768",2018,9502,"OSTWIND",21,NA,"47.5057455878, 9.07007168506"
"13769",2019,8806,"Z-Pass OSTWIND",4,3,"47.2056517295, 8.73195300405"
"13770",2018,9504,"OSTWIND",5,3,"47.5367270246, 9.09016421678"
"13771",2019,8806,"Z-Pass Schwyz/Zug",4,3,"47.2056517295, 8.73195300405"
"13772",2018,9507,"OSTWIND",22,NA,"47.5263612563, 8.9597160083"
"13773",2019,8806,"ZVV",156,NA,"47.2056517295, 8.73195300405"
"13774",2018,9508,"OSTWIND",5,3,"47.5267234648, 8.98840873478"
"13775",2019,8808,"ZVV",648,NA,"47.1989262696, 8.78439665881"
"13776",2018,9515,"Z-Pass OSTWIND",4,3,"47.4929771794, 9.13846264852"
"13777",2019,8808,"Z-Pass OSTWIND",32,NA,"47.1989262696, 8.78439665881"
"13778",2018,9523,"Z-Pass OSTWIND",4,3,"47.4665693536, 9.09002519511"
"13779",2019,8808,"Z-Pass A-Welle",4,3,"47.1989262696, 8.78439665881"
"13780",2018,9525,"OSTWIND",5,3,"47.472547986, 9.14332612867"
"13781",2019,8808,"Passepartout",3,3,"47.1989262696, 8.78439665881"
"13782",2018,9526,"Z-Pass OSTWIND",4,3,"47.4881708147, 9.16530256972"
"13783",2019,8815,"ZVV",27,NA,"47.2504134287, 8.58319387698"
"13784",2018,9532,"ZVV",3,3,"47.4363164165, 9.06375924627"
"13785",2019,8820,"Z-Pass Schwyz/Zug",29,NA,"47.2252965259, 8.66069667894"
"13786",2018,9535,"OSTWIND",78,NA,"47.4484733146, 9.03333459069"
"13787",2019,8820,"ZVV",1824,NA,"47.2252965259, 8.66069667894"
"13788",2018,9543,"Z-Pass OSTWIND",4,3,"47.4920505864, 9.00401734497"
"13789",2019,8824,"Tarifverbund Zug",3,3,"47.195358107, 8.64115478307"
"13790",2018,9545,"OSTWIND",82,NA,"47.4999221428, 8.96245193341"
"13791",2019,8825,"ZVV",63,NA,"47.1743884725, 8.66709779344"
"13792",2018,9545,"ZVV",3,3,"47.4999221428, 8.96245193341"
"13793",2019,8832,"OSTWIND",4,3,"47.1971101677, 8.73603786985"
"13794",2018,9548,"ZVV",3,3,"47.5266683488, 8.9297316644"
"13795",2019,8835,"Z-Pass Schwyz/Zug",4,3,"47.1824354137, 8.75274768701"
"13796",2018,9548,"Z-Pass OSTWIND",25,NA,"47.5266683488, 8.9297316644"
"13797",2019,8835,"ZVV",97,NA,"47.1824354137, 8.75274768701"
"13798",2018,9556,"ZVV",3,3,"47.535887641, 9.01853391634"
"13799",2019,8835,"Z-Pass OSTWIND",4,3,"47.1824354137, 8.75274768701"
"13800",2018,9565,"Z-Pass OSTWIND",4,3,"47.5497221304, 9.10686327645"
"13801",2019,8840,"Passepartout",3,3,"47.132893479, 8.74520292914"
"13802",2018,9573,"OSTWIND",5,3,"47.4423479024, 9.00850321685"
"13803",2019,8840,"Tarifverbund Schwyz",82,NA,"47.132893479, 8.74520292914"
